activityID,startTime,linkedEvents,GST_ActivityID
2014-08-01T18:54:00-CME-001,2014-08-01T18:54Z,[{'activityID': '2014-08-01T18:00:00-FLR-001'}],2014-08-01T18:00:00-FLR-001
2014-08-04T16:12:00-CME-001,2014-08-04T16:12Z,[{'activityID': '2014-08-09T02:00:00-IPS-001'}],2014-08-09T02:00:00-IPS-001
2014-08-06T00:00:00-CME-001,2014-08-06T00:00Z,[{'activityID': '2014-08-09T12:00:00-IPS-001'}],2014-08-09T12:00:00-IPS-001
2014-08-07T09:12:00-CME-001,2014-08-07T09:12Z,"[{'activityID': '2014-08-10T03:00:00-IPS-001'}, {'activityID': '2014-08-11T06:20:00-IPS-001'}]",2014-08-10T03:00:00-IPS-001
2014-08-08T17:24:00-CME-001,2014-08-08T17:24Z,"[{'activityID': '2014-08-09T19:39:00-IPS-001'}, {'activityID': '2014-08-11T08:20:00-IPS-001'}]",2014-08-09T19:39:00-IPS-001
2014-08-15T21:12:00-CME-001,2014-08-15T21:12Z,"[{'activityID': '2014-08-19T05:57:00-IPS-001'}, {'activityID': '2014-08-19T21:00:00-GST-001'}]",2014-08-19T05:57:00-IPS-001
2014-08-21T14:36:00-CME-001,2014-08-21T14:36Z,[{'activityID': '2014-08-21T13:19:00-FLR-001'}],2014-08-21T13:19:00-FLR-001
2014-08-22T11:24:00-CME-001,2014-08-22T11:24Z,[{'activityID': '2014-08-27T00:00:00-IPS-001'}],2014-08-27T00:00:00-IPS-001
2014-08-22T17:00:00-CME-001,2014-08-22T17:00Z,[{'activityID': '2014-08-27T00:00:00-IPS-001'}],2014-08-27T00:00:00-IPS-001
2014-08-25T15:36:00-CME-001,2014-08-25T15:36Z,[{'activityID': '2014-08-25T14:46:00-FLR-001'}],2014-08-25T14:46:00-FLR-001
2014-08-25T21:24:00-CME-001,2014-08-25T21:24Z,[{'activityID': '2014-08-25T20:06:00-FLR-001'}],2014-08-25T20:06:00-FLR-001
2014-08-28T17:54:00-CME-001,2014-08-28T17:54Z,"[{'activityID': '2014-08-28T20:58:00-SEP-001'}, {'activityID': '2014-08-31T07:00:00-IPS-001'}, {'activityID': '2014-08-31T17:30:00-IPS-001'}]",2014-08-28T20:58:00-SEP-001
2014-09-01T11:24:00-CME-001,2014-09-01T11:24Z,"[{'activityID': '2014-09-01T12:14:00-SEP-001'}, {'activityID': '2014-09-02T07:05:00-SEP-001'}, {'activityID': '2014-09-02T13:41:00-IPS-001'}, {'activityID': '2014-09-03T07:45:00-IPS-001'}, {'activityID': '2014-09-04T22:45:00-SEP-001'}]",2014-09-01T12:14:00-SEP-001
2014-09-01T16:00:00-CME-001,2014-09-01T16:00Z,"[{'activityID': '2014-09-02T07:05:00-SEP-001'}, {'activityID': '2014-09-02T08:00:00-IPS-001'}, {'activityID': '2014-09-04T06:00:00-IPS-001'}]",2014-09-02T07:05:00-SEP-001
2014-09-01T22:24:00-CME-001,2014-09-01T22:24Z,"[{'activityID': '2014-09-02T07:05:00-SEP-001'}, {'activityID': '2014-09-04T06:00:00-IPS-001'}]",2014-09-02T07:05:00-SEP-001
2014-09-02T02:36:00-CME-001,2014-09-02T02:36Z,[{'activityID': '2014-09-04T06:00:00-IPS-001'}],2014-09-04T06:00:00-IPS-001
2014-09-02T17:00:00-CME-001,2014-09-02T17:00Z,[{'activityID': '2014-09-06T04:33:00-IPS-001'}],2014-09-06T04:33:00-IPS-001
2014-09-03T14:12:00-CME-001,2014-09-03T14:12Z,[{'activityID': '2014-09-03T13:20:00-FLR-001'}],2014-09-03T13:20:00-FLR-001
2014-09-09T00:16:00-CME-001,2014-09-09T00:16Z,"[{'activityID': '2014-09-08T23:12:00-FLR-001'}, {'activityID': '2014-09-11T22:56:00-IPS-001'}]",2014-09-08T23:12:00-FLR-001
2014-09-10T18:18:00-CME-001,2014-09-10T18:18Z,"[{'activityID': '2014-09-10T17:21:00-FLR-001'}, {'activityID': '2014-09-11T02:40:00-SEP-001'}, {'activityID': '2014-09-11T04:25:00-SEP-001'}, {'activityID': '2014-09-12T15:00:00-GST-001'}, {'activityID': '2014-09-12T15:26:00-IPS-001'}]",2014-09-10T17:21:00-FLR-001
2014-09-14T03:12:00-CME-001,2014-09-14T03:12Z,[{'activityID': '2014-09-14T02:03:00-FLR-001'}],2014-09-14T02:03:00-FLR-001
2014-09-17T17:49:00-CME-001,2014-09-17T17:49Z,[{'activityID': '2014-09-21T08:00:00-IPS-001'}],2014-09-21T08:00:00-IPS-001
2014-09-22T06:24:00-CME-001,2014-09-22T06:24Z,"[{'activityID': '2014-09-24T16:00:00-IPS-001'}, {'activityID': '2014-09-25T14:00:00-IPS-001'}]",2014-09-24T16:00:00-IPS-001
2014-09-22T09:12:00-CME-001,2014-09-22T09:12Z,"[{'activityID': '2014-09-24T16:00:00-IPS-001'}, {'activityID': '2014-09-25T17:30:00-IPS-001'}]",2014-09-24T16:00:00-IPS-001
2014-09-24T00:24:00-CME-001,2014-09-24T00:24Z,[{'activityID': '2014-09-23T23:02:00-FLR-001'}],2014-09-23T23:02:00-FLR-001
2014-09-24T21:54:00-CME-001,2014-09-24T21:54Z,"[{'activityID': '2014-09-25T02:25:00-SEP-001'}, {'activityID': '2014-09-25T19:51:00-SEP-001'}, {'activityID': '2014-09-26T16:00:00-IPS-001'}]",2014-09-25T02:25:00-SEP-001
2014-09-28T03:36:00-CME-001,2014-09-28T03:36Z,[{'activityID': '2014-09-28T02:39:00-FLR-001'}],2014-09-28T02:39:00-FLR-001
2014-10-02T19:24:00-CME-001,2014-10-02T19:24Z,[{'activityID': '2014-10-02T18:49:00-FLR-001'}],2014-10-02T18:49:00-FLR-001
2014-10-10T16:31:00-CME-001,2014-10-10T16:31Z,[{'activityID': '2014-10-10T15:42:00-FLR-001'}],2014-10-10T15:42:00-FLR-001
2014-10-14T19:00:00-CME-001,2014-10-14T19:00Z,"[{'activityID': '2014-10-14T19:07:00-FLR-001'}, {'activityID': '2014-10-15T06:57:00-SEP-001'}, {'activityID': '2014-10-16T20:10:00-IPS-001'}]",2014-10-14T19:07:00-FLR-001
2014-10-16T13:26:00-CME-001,2014-10-16T13:26Z,[{'activityID': '2014-10-16T12:58:00-FLR-001'}],2014-10-16T12:58:00-FLR-001
2014-10-24T08:12:00-CME-001,2014-10-24T08:12Z,[{'activityID': '2014-10-24T07:37:00-FLR-001'}],2014-10-24T07:37:00-FLR-001
2014-11-01T05:12:00-CME-001,2014-11-01T05:12Z,[{'activityID': '2014-11-03T22:27:00-IPS-001'}],2014-11-03T22:27:00-IPS-001
2014-11-02T10:24:00-CME-001,2014-11-02T10:24Z,[{'activityID': '2014-11-02T21:10:00-SEP-001'}],2014-11-02T21:10:00-SEP-001
2014-11-03T12:12:00-CME-001,2014-11-03T12:12Z,[{'activityID': '2014-11-03T11:23:00-FLR-001'}],2014-11-03T11:23:00-FLR-001
2014-11-03T23:12:00-CME-001,2014-11-03T23:12Z,[{'activityID': '2014-11-03T22:15:00-FLR-001'}],2014-11-03T22:15:00-FLR-001
2014-11-04T09:12:00-CME-001,2014-11-04T09:12Z,"[{'activityID': '2014-11-04T07:59:00-FLR-001'}, {'activityID': '2014-11-04T08:52:00-FLR-001'}]",2014-11-04T07:59:00-FLR-001
2014-11-05T10:12:00-CME-001,2014-11-05T10:12Z,[{'activityID': '2014-11-05T09:26:00-FLR-001'}],2014-11-05T09:26:00-FLR-001
2014-11-05T20:00:00-CME-001,2014-11-05T20:00Z,[{'activityID': '2014-11-05T18:50:00-FLR-001'}],2014-11-05T18:50:00-FLR-001
2014-11-06T04:00:00-CME-001,2014-11-06T04:00Z,[{'activityID': '2014-11-06T03:32:00-FLR-001'}],2014-11-06T03:32:00-FLR-001
2014-11-07T04:17:00-CME-001,2014-11-07T04:17Z,[{'activityID': '2014-11-07T04:12:00-FLR-001'}],2014-11-07T04:12:00-FLR-001
2014-11-07T18:08:00-CME-001,2014-11-07T18:08Z,"[{'activityID': '2014-11-07T16:53:00-FLR-001'}, {'activityID': '2014-11-10T01:37:00-IPS-001'}]",2014-11-07T16:53:00-FLR-001
2014-11-09T10:36:00-CME-001,2014-11-09T10:36Z,[{'activityID': '2014-11-14T00:00:00-IPS-001'}],2014-11-14T00:00:00-IPS-001
2014-11-15T21:12:00-CME-001,2014-11-15T21:12Z,[{'activityID': '2014-11-15T20:38:00-FLR-001'}],2014-11-15T20:38:00-FLR-001
2014-11-25T01:25:00-CME-001,2014-11-25T01:25Z,[{'activityID': '2014-11-27T19:00:00-IPS-001'}],2014-11-27T19:00:00-IPS-001
2014-12-13T14:24:00-CME-001,2014-12-13T14:24Z,"[{'activityID': '2014-12-13T19:16:00-SEP-001'}, {'activityID': '2014-12-15T05:00:00-IPS-001'}]",2014-12-13T19:16:00-SEP-001
2014-12-17T02:00:00-CME-001,2014-12-17T02:00Z,[{'activityID': '2014-12-17T01:41:00-FLR-001'}],2014-12-17T01:41:00-FLR-001
2014-12-17T05:00:00-CME-001,2014-12-17T05:00Z,"[{'activityID': '2014-12-17T04:25:00-FLR-001'}, {'activityID': '2014-12-21T04:13:00-IPS-001'}]",2014-12-17T04:25:00-FLR-001
2014-12-19T00:27:00-CME-001,2014-12-19T00:27Z,"[{'activityID': '2014-12-18T21:41:00-FLR-001'}, {'activityID': '2014-12-21T18:22:00-IPS-001'}, {'activityID': '2014-12-22T01:57:00-MPC-001'}]",2014-12-18T21:41:00-FLR-001
2014-12-20T01:25:00-CME-001,2014-12-20T01:25Z,"[{'activityID': '2014-12-20T00:11:00-FLR-001'}, {'activityID': '2014-12-22T14:28:00-IPS-001'}]",2014-12-20T00:11:00-FLR-001
2014-12-21T13:30:00-CME-001,2014-12-21T13:30Z,"[{'activityID': '2014-12-21T11:24:00-FLR-001'}, {'activityID': '2014-12-23T10:33:00-IPS-001'}, {'activityID': '2014-12-23T11:15:00-SEP-001'}]",2014-12-21T11:24:00-FLR-001
2015-01-02T14:36:00-CME-001,2015-01-02T14:36Z,[{'activityID': '2015-01-07T05:24:00-IPS-001'}],2015-01-07T05:24:00-IPS-001
2015-01-12T15:36:00-CME-001,2015-01-12T15:36Z,[{'activityID': '2015-01-15T22:39:00-IPS-001'}],2015-01-15T22:39:00-IPS-001
2015-01-12T16:57:00-CME-001,2015-01-12T16:57Z,[{'activityID': '2015-01-15T22:39:00-IPS-001'}],2015-01-15T22:39:00-IPS-001
2015-01-13T05:24:00-CME-001,2015-01-13T05:24Z,[{'activityID': '2015-01-13T04:13:00-FLR-001'}],2015-01-13T04:13:00-FLR-001
2015-02-09T23:24:00-CME-001,2015-02-09T23:24Z,[{'activityID': '2015-02-09T22:59:00-FLR-001'}],2015-02-09T22:59:00-FLR-001
2015-02-24T10:12:00-CME-001,2015-02-24T10:12Z,"[{'activityID': '2015-02-24T09:54:00-FLR-001'}, {'activityID': '2015-02-26T20:12:00-IPS-001'}]",2015-02-24T09:54:00-FLR-001
2015-02-28T04:24:00-CME-001,2015-02-28T04:24Z,[{'activityID': '2015-03-03T18:17:00-IPS-001'}],2015-03-03T18:17:00-IPS-001
2015-02-28T21:48:00-CME-001,2015-02-28T21:48Z,[{'activityID': '2015-03-03T02:00:00-IPS-001'}],2015-03-03T02:00:00-IPS-001
2015-03-03T03:18:00-CME-001,2015-03-03T03:18Z,[{'activityID': '2015-03-03T01:25:00-FLR-001'}],2015-03-03T01:25:00-FLR-001
2015-03-03T15:48:00-CME-001,2015-03-03T15:48Z,[{'activityID': '2015-03-06T20:02:00-IPS-001'}],2015-03-06T20:02:00-IPS-001
2015-03-05T20:36:00-CME-001,2015-03-05T20:36Z,[{'activityID': '2015-03-06T19:20:00-SEP-001'}],2015-03-06T19:20:00-SEP-001
2015-03-06T04:49:00-CME-001,2015-03-06T04:49Z,"[{'activityID': '2015-03-06T04:14:00-FLR-001'}, {'activityID': '2015-03-06T19:20:00-SEP-001'}]",2015-03-06T04:14:00-FLR-001
2015-03-06T07:12:00-CME-001,2015-03-06T07:12Z,[{'activityID': '2015-03-06T06:55:00-FLR-001'}],2015-03-06T06:55:00-FLR-001
2015-03-07T22:24:00-CME-001,2015-03-07T22:24Z,[{'activityID': '2015-03-07T21:45:00-FLR-001'}],2015-03-07T21:45:00-FLR-001
2015-03-10T00:00:00-CME-001,2015-03-10T00:00Z,[{'activityID': '2015-03-09T23:29:00-FLR-001'}],2015-03-09T23:29:00-FLR-001
2015-03-10T03:36:00-CME-001,2015-03-10T03:36Z,[{'activityID': '2015-03-10T03:19:00-FLR-001'}],2015-03-10T03:19:00-FLR-001
2015-03-11T18:00:00-CME-001,2015-03-11T18:00Z,[{'activityID': '2015-03-11T16:11:00-FLR-001'}],2015-03-11T16:11:00-FLR-001
2015-03-15T02:00:00-CME-001,2015-03-15T02:00Z,"[{'activityID': '2015-03-15T01:15:00-FLR-001'}, {'activityID': '2015-03-16T07:36:00-SEP-001'}, {'activityID': '2015-03-17T04:05:00-IPS-001'}, {'activityID': '2015-03-17T06:00:00-GST-001'}, {'activityID': '2015-03-17T06:23:00-MPC-001'}]",2015-03-15T01:15:00-FLR-001
2015-03-18T00:12:00-CME-001,2015-03-18T00:12Z,[{'activityID': '2015-03-17T22:49:00-FLR-001'}],2015-03-17T22:49:00-FLR-001
2015-03-29T18:36:00-CME-001,2015-03-29T18:36Z,[{'activityID': '2015-04-03T08:36:00-IPS-001'}],2015-04-03T08:36:00-IPS-001
2015-04-04T23:36:00-CME-001,2015-04-04T23:36Z,[{'activityID': '2015-04-09T01:10:00-IPS-001'}],2015-04-09T01:10:00-IPS-001
2015-04-06T20:36:00-CME-001,2015-04-06T20:36Z,[{'activityID': '2015-04-09T09:12:00-IPS-001'}],2015-04-09T09:12:00-IPS-001
2015-04-12T10:00:00-CME-001,2015-04-12T10:00Z,[{'activityID': '2015-04-12T08:51:00-FLR-001'}],2015-04-12T08:51:00-FLR-001
2015-04-18T15:12:00-CME-001,2015-04-18T15:12Z,[{'activityID': '2015-04-18T14:03:00-FLR-001'}],2015-04-18T14:03:00-FLR-001
2015-04-19T11:00:00-CME-001,2015-04-19T11:00Z,[{'activityID': '2015-04-23T12:33:00-IPS-001'}],2015-04-23T12:33:00-IPS-001
2015-04-21T10:36:00-CME-001,2015-04-21T10:36Z,[{'activityID': '2015-04-21T10:17:00-FLR-001'}],2015-04-21T10:17:00-FLR-001
2015-04-23T09:36:00-CME-001,2015-04-23T09:36Z,[{'activityID': '2015-04-23T09:18:00-FLR-001'}],2015-04-23T09:18:00-FLR-001
2015-05-01T18:12:00-CME-001,2015-05-01T18:12Z,[{'activityID': '2015-05-05T17:40:00-IPS-001'}],2015-05-05T17:40:00-IPS-001
2015-05-02T21:36:00-CME-001,2015-05-02T21:36Z,[{'activityID': '2015-05-06T00:50:00-IPS-001'}],2015-05-06T00:50:00-IPS-001
2015-05-04T03:12:00-CME-001,2015-05-04T03:12Z,[{'activityID': '2015-05-08T13:54:00-IPS-001'}],2015-05-08T13:54:00-IPS-001
2015-05-05T22:24:00-CME-001,2015-05-05T22:24Z,[{'activityID': '2015-05-05T22:05:00-FLR-001'}],2015-05-05T22:05:00-FLR-001
2015-05-06T17:00:00-CME-001,2015-05-06T17:00Z,[{'activityID': '2015-05-10T00:02:00-IPS-001'}],2015-05-10T00:02:00-IPS-001
2015-05-12T02:48:00-CME-001,2015-05-12T02:48Z,[{'activityID': '2015-05-12T02:15:00-FLR-001'}],2015-05-12T02:15:00-FLR-001
2015-05-13T18:48:00-CME-001,2015-05-13T18:48Z,"[{'activityID': '2015-05-13T18:09:00-FLR-001'}, {'activityID': '2015-05-17T04:00:00-IPS-001'}]",2015-05-13T18:09:00-FLR-001
2015-06-09T20:00:00-CME-001,2015-06-09T20:00Z,"[{'activityID': '2015-06-09T19:55:00-FLR-001'}, {'activityID': '2015-06-12T12:19:00-IPS-001'}]",2015-06-09T19:55:00-FLR-001
2015-06-18T01:25:00-CME-001,2015-06-18T01:25Z,"[{'activityID': '2015-06-18T09:25:00-SEP-001'}, {'activityID': '2015-06-18T15:30:00-SEP-001'}]",2015-06-18T09:25:00-SEP-001
2015-06-18T17:24:00-CME-001,2015-06-18T17:24Z,"[{'activityID': '2015-06-18T16:33:00-FLR-001'}, {'activityID': '2015-06-21T15:40:00-IPS-001'}]",2015-06-18T16:33:00-FLR-001
2015-06-19T06:42:00-CME-001,2015-06-19T06:42Z,[{'activityID': '2015-06-22T04:51:00-IPS-001'}],2015-06-22T04:51:00-IPS-001
2015-06-21T02:48:00-CME-001,2015-06-21T02:48Z,"[{'activityID': '2015-06-21T01:02:00-FLR-001'}, {'activityID': '2015-06-21T02:06:00-FLR-001'}, {'activityID': '2015-06-21T20:35:00-SEP-001'}, {'activityID': '2015-06-22T17:59:00-IPS-001'}, {'activityID': '2015-06-22T18:00:00-GST-001'}, {'activityID': '2015-06-22T18:49:00-MPC-001'}, {'activityID': '2015-06-24T13:10:00-RBE-001'}]",2015-06-21T01:02:00-FLR-001
2015-06-22T18:36:00-CME-001,2015-06-22T18:36Z,"[{'activityID': '2015-06-22T17:39:00-FLR-001'}, {'activityID': '2015-06-24T12:57:00-IPS-001'}, {'activityID': '2015-06-25T06:00:00-GST-001'}]",2015-06-22T17:39:00-FLR-001
2015-06-25T08:36:00-CME-001,2015-06-25T08:36Z,"[{'activityID': '2015-06-25T08:02:00-FLR-001'}, {'activityID': '2015-06-25T18:00:00-SEP-001'}, {'activityID': '2015-06-26T01:20:00-SEP-001'}, {'activityID': '2015-06-27T03:30:00-IPS-001'}]",2015-06-25T08:02:00-FLR-001
2015-07-19T09:48:00-CME-001,2015-07-19T09:48Z,[{'activityID': '2015-07-19T09:22:00-FLR-001'}],2015-07-19T09:22:00-FLR-001
2015-08-12T15:12:00-CME-001,2015-08-12T15:12Z,"[{'activityID': '2015-08-15T07:43:00-IPS-001'}, {'activityID': '2015-08-15T09:00:00-GST-001'}, {'activityID': '2015-08-15T11:03:00-MPC-001'}]",2015-08-15T07:43:00-IPS-001
2015-08-13T00:30:00-CME-001,2015-08-13T00:30Z,"[{'activityID': '2015-08-15T07:43:00-IPS-001'}, {'activityID': '2015-08-15T09:00:00-GST-001'}, {'activityID': '2015-08-15T11:03:00-MPC-001'}]",2015-08-15T07:43:00-IPS-001
2015-08-21T10:24:00-CME-001,2015-08-21T10:24Z,[{'activityID': '2015-08-21T09:34:00-FLR-001'}],2015-08-21T09:34:00-FLR-001
2015-08-22T07:24:00-CME-001,2015-08-22T07:24Z,[{'activityID': '2015-08-22T06:39:00-FLR-001'}],2015-08-22T06:39:00-FLR-001
2015-09-04T14:12:00-CME-001,2015-09-04T14:12Z,[{'activityID': '2015-09-09T03:00:00-GST-001'}],2015-09-09T03:00:00-GST-001
2015-09-04T19:24:00-CME-001,2015-09-04T19:24Z,[{'activityID': '2015-09-09T03:00:00-GST-001'}],2015-09-09T03:00:00-GST-001
2015-09-06T23:30:00-CME-001,2015-09-06T23:30Z,[{'activityID': '2015-09-11T06:00:00-GST-001'}],2015-09-11T06:00:00-GST-001
2015-09-07T10:36:00-CME-001,2015-09-07T10:36Z,[{'activityID': '2015-09-11T06:00:00-GST-001'}],2015-09-11T06:00:00-GST-001
2015-09-18T05:00:00-CME-001,2015-09-18T05:00Z,"[{'activityID': '2015-09-20T05:33:00-IPS-001'}, {'activityID': '2015-09-20T06:00:00-GST-001'}, {'activityID': '2015-09-20T09:00:00-GST-001'}]",2015-09-20T05:33:00-IPS-001
2015-09-20T18:12:00-CME-001,2015-09-20T18:12Z,[{'activityID': '2015-09-20T17:32:00-FLR-001'}],2015-09-20T17:32:00-FLR-001
2015-09-28T05:12:00-CME-001,2015-09-28T05:12Z,[{'activityID': '2015-09-28T03:45:00-FLR-001'}],2015-09-28T03:45:00-FLR-001
2015-10-22T03:12:00-CME-001,2015-10-22T03:12Z,"[{'activityID': '2015-10-22T02:13:00-FLR-001'}, {'activityID': '2015-10-24T18:26:00-IPS-001'}]",2015-10-22T02:13:00-FLR-001
2015-10-29T01:25:00-CME-001,2015-10-29T01:25Z,"[{'activityID': '2015-10-29T04:00:00-SEP-001'}, {'activityID': '2015-10-29T04:35:00-SEP-001'}, {'activityID': '2015-10-29T05:50:00-SEP-001'}]",2015-10-29T04:00:00-SEP-001
2015-10-29T02:48:00-CME-001,2015-10-29T02:48Z,"[{'activityID': '2015-10-29T04:00:00-SEP-001'}, {'activityID': '2015-10-29T04:35:00-SEP-001'}, {'activityID': '2015-10-29T05:50:00-SEP-001'}]",2015-10-29T04:00:00-SEP-001
2015-11-04T03:48:00-CME-001,2015-11-04T03:48Z,[{'activityID': '2015-11-04T03:20:00-FLR-001'}],2015-11-04T03:20:00-FLR-001
2015-11-04T14:24:00-CME-001,2015-11-04T14:24Z,"[{'activityID': '2015-11-04T13:30:00-FLR-001'}, {'activityID': '2015-11-06T17:34:00-IPS-001'}, {'activityID': '2015-11-07T03:00:00-GST-001'}, {'activityID': '2015-11-09T13:15:00-RBE-001'}]",2015-11-04T13:30:00-FLR-001
2015-11-09T13:36:00-CME-001,2015-11-09T13:36Z,[{'activityID': '2015-11-12T12:00:00-IPS-001'}],2015-11-12T12:00:00-IPS-001
2015-11-16T03:12:00-CME-001,2015-11-16T03:12Z,[{'activityID': '2015-11-18T19:24:00-IPS-001'}],2015-11-18T19:24:00-IPS-001
2015-11-29T07:36:00-CME-001,2015-11-29T07:36Z,[{'activityID': '2015-12-02T12:30:00-IPS-001'}],2015-12-02T12:30:00-IPS-001
2015-12-01T09:54:00-CME-001,2015-12-01T09:54Z,[{'activityID': '2015-12-01T07:59:00-FLR-001'}],2015-12-01T07:59:00-FLR-001
2015-12-08T19:12:00-CME-001,2015-12-08T19:12Z,[{'activityID': '2015-12-14T12:30:00-IPS-001'}],2015-12-14T12:30:00-IPS-001
2015-12-16T09:36:00-CME-001,2015-12-16T09:36Z,"[{'activityID': '2015-12-16T08:34:00-FLR-001'}, {'activityID': '2015-12-19T15:27:00-IPS-001'}, {'activityID': '2015-12-20T00:04:00-MPC-001'}, {'activityID': '2015-12-20T03:00:00-GST-001'}]",2015-12-16T08:34:00-FLR-001
2015-12-16T14:48:00-CME-001,2015-12-16T14:48Z,"[{'activityID': '2015-12-19T15:27:00-IPS-001'}, {'activityID': '2015-12-20T00:04:00-MPC-001'}, {'activityID': '2015-12-20T03:00:00-GST-001'}]",2015-12-19T15:27:00-IPS-001
2015-12-21T01:24:00-CME-001,2015-12-21T01:24Z,[{'activityID': '2015-12-21T00:52:00-FLR-001'}],2015-12-21T00:52:00-FLR-001
2015-12-21T10:48:00-CME-001,2015-12-21T10:48Z,[{'activityID': '2015-12-21T10:09:00-FLR-001'}],2015-12-21T10:09:00-FLR-001
2015-12-23T01:09:00-CME-001,2015-12-23T01:09Z,[{'activityID': '2015-12-23T00:23:00-FLR-001'}],2015-12-23T00:23:00-FLR-001
2015-12-28T12:39:00-CME-001,2015-12-28T12:39Z,"[{'activityID': '2015-12-28T11:20:00-FLR-001'}, {'activityID': '2015-12-31T00:02:00-IPS-001'}, {'activityID': '2015-12-31T13:30:00-GST-001'}, {'activityID': '2015-12-31T23:52:00-MPC-001'}, {'activityID': '2016-01-02T12:25:00-RBE-001'}]",2015-12-28T11:20:00-FLR-001
2016-01-01T23:12:00-CME-001,2016-01-01T23:12Z,"[{'activityID': '2016-01-01T23:00:00-FLR-001'}, {'activityID': '2016-01-02T02:48:00-SEP-001'}, {'activityID': '2016-01-02T04:30:00-SEP-001'}]",2016-01-01T23:00:00-FLR-001
2016-01-06T14:24:00-CME-001,2016-01-06T14:24Z,[{'activityID': '2016-01-09T18:00:00-IPS-001'}],2016-01-09T18:00:00-IPS-001
2016-01-15T00:00:00-CME-001,2016-01-15T00:00Z,"[{'activityID': '2016-01-18T21:00:00-IPS-001'}, {'activityID': '2016-01-21T03:00:00-GST-001'}]",2016-01-18T21:00:00-IPS-001
2016-01-28T12:24:00-CME-001,2016-01-28T12:24Z,[{'activityID': '2016-01-28T11:48:00-FLR-001'}],2016-01-28T11:48:00-FLR-001
2016-02-05T21:12:00-CME-001,2016-02-05T21:12Z,[{'activityID': '2016-02-11T15:54:00-IPS-001'}],2016-02-11T15:54:00-IPS-001
2016-02-11T21:28:00-CME-001,2016-02-11T21:28Z,"[{'activityID': '2016-02-11T20:18:00-FLR-001'}, {'activityID': '2016-02-15T05:15:00-IPS-001'}]",2016-02-11T20:18:00-FLR-001
2016-03-16T07:00:00-CME-001,2016-03-16T07:00Z,[{'activityID': '2016-03-16T06:34:00-FLR-001'}],2016-03-16T06:34:00-FLR-001
2016-03-23T05:00:00-CME-001,2016-03-23T05:00Z,[{'activityID': '2016-03-26T23:40:00-IPS-001'}],2016-03-26T23:40:00-IPS-001
2016-03-31T01:25:00-CME-001,2016-03-31T01:25Z,"[{'activityID': '2016-04-02T14:04:00-IPS-001'}, {'activityID': '2016-04-02T22:30:00-GST-001'}]",2016-04-02T14:04:00-IPS-001
2016-04-06T16:24:00-CME-001,2016-04-06T16:24Z,[{'activityID': '2016-04-10T09:00:00-IPS-001'}],2016-04-10T09:00:00-IPS-001
2016-04-09T13:36:00-CME-001,2016-04-09T13:36Z,[{'activityID': '2016-04-09T12:08:00-FLR-001'}],2016-04-09T12:08:00-FLR-001
2016-04-10T07:12:00-CME-001,2016-04-10T07:12Z,[{'activityID': '2016-04-14T06:50:00-IPS-001'}],2016-04-14T06:50:00-IPS-001
2016-04-10T11:00:00-CME-001,2016-04-10T11:00Z,[{'activityID': '2016-04-14T06:50:00-IPS-001'}],2016-04-14T06:50:00-IPS-001
2016-04-12T02:24:00-CME-001,2016-04-12T02:24Z,[{'activityID': '2016-04-15T01:30:00-IPS-001'}],2016-04-15T01:30:00-IPS-001
2016-04-18T00:36:00-CME-001,2016-04-18T00:36Z,[{'activityID': '2016-04-18T00:14:00-FLR-001'}],2016-04-18T00:14:00-FLR-001
2016-04-24T23:36:00-CME-001,2016-04-24T23:36Z,[{'activityID': '2016-04-27T09:00:00-IPS-001'}],2016-04-27T09:00:00-IPS-001
2016-04-25T05:12:00-CME-001,2016-04-25T05:12Z,[{'activityID': '2016-04-27T09:00:00-IPS-001'}],2016-04-27T09:00:00-IPS-001
2016-04-30T08:24:00-CME-001,2016-04-30T08:24Z,[{'activityID': '2016-05-04T06:00:00-IPS-001'}],2016-05-04T06:00:00-IPS-001
2016-05-02T09:12:00-CME-001,2016-05-02T09:12Z,[{'activityID': '2016-05-06T15:48:00-IPS-001'}],2016-05-06T15:48:00-IPS-001
2016-06-16T07:48:00-CME-001,2016-06-16T07:48Z,[{'activityID': '2016-06-20T13:00:00-IPS-001'}],2016-06-20T13:00:00-IPS-001
2016-06-27T10:24:00-CME-001,2016-06-27T10:24Z,[{'activityID': '2016-06-27T09:42:00-FLR-001'}],2016-06-27T09:42:00-FLR-001
2016-07-10T00:53:00-CME-001,2016-07-10T00:53Z,[{'activityID': '2016-07-10T00:53:00-FLR-001'}],2016-07-10T00:53:00-FLR-001
2016-07-17T12:48:00-CME-001,2016-07-17T12:48Z,[{'activityID': '2016-07-19T23:05:00-IPS-001'}],2016-07-19T23:05:00-IPS-001
2016-07-23T05:24:00-CME-001,2016-07-23T05:24Z,"[{'activityID': '2016-07-23T05:00:00-FLR-001'}, {'activityID': '2016-07-23T05:27:00-FLR-001'}]",2016-07-23T05:00:00-FLR-001
2016-07-28T22:24:00-CME-001,2016-07-28T22:24Z,[{'activityID': '2016-08-02T04:18:00-IPS-001'}],2016-08-02T04:18:00-IPS-001
2016-09-14T23:36:00-CME-001,2016-09-14T23:36Z,[{'activityID': '2016-09-17T14:00:00-IPS-001'}],2016-09-17T14:00:00-IPS-001
